,,Model I,Model I,Model II,Model II
,,SPCA,SPCA-LS,SPCA,SPCA-LS
ut,omega,,,,
Normal,10,1.0027670691202921,1.0,1.0001557126732517,1.0
Normal,1,0.9931036923910083,1.0,0.9714952543335492,0.9362475234998743
Normal,0.1,1.0053951551671607,1.0,1.0507209783499685,1.000166663279338
LogN,10,0.9935442499012768,0.9295862050143255,0.3631098461577197,0.3625144976701705
LogN,1,0.9579134126284913,0.9528655410104241,1.0045741466591778,1.0039263454641267
LogN,0.1,0.7061545411271188,0.7046727739499938,0.28997553268479137,0.28997364217467303
