,0,1,2
0,21.03525433417363,60.918674409976546,60.918674409976546
1,19.31037380016038,26.760165807557588,26.760165807557588
2,23.3183768528884,26.96657837262772,26.96657837262772
3,32.9770035993242,37.18940038285039,37.18940038285039
4,34.51666295248208,45.83075120371824,45.83075120371824
5,26.524179171749765,43.573841754123116,43.573841754123116
6,32.60021861065566,70.3202906051135,70.3202906051135
7,52.116902187241756,87.64631798194851,87.64631798194851
8,33.419238196486674,188.44451794351608,188.44451794351608
9,84.42757471332851,1516.7581222918227,1516.7581222918227
10,69.7772823878143,1995.0641671870956,1995.0641671870956
11,69.56885588573786,264.8467302853515,264.8467302853515
12,63.70857222872386,230.06996961750815,230.06996961750815
13,40.05634933510682,2682.3875340452687,2682.3875340452687
14,44.20094743293755,38.05694000106585,38.05694000106585
15,36.04438687477155,4059.489197675039,4059.489197675039
16,35.07599162986139,4244.586445005672,4244.586445005672
17,60.74499805121416,2314.3757044698955,2314.3757044698955
18,98.92936876933624,464.70504072295415,464.70504072295415
19,145.43683435125877,1001.2071333944904,1001.2071333944904
20,278.7315068576985,1007.6499486964043,1007.6499486964043
21,829.5670235149,1266.617721929769,1266.617721929769
22,385.4476840570166,2084.4331161825353,2084.4331161825353
23,774.5999782178011,1763.41348142149,1763.41348142149
24,846.6653471093882,886.0387980173617,886.0387980173617
25,796.076043568096,644.8761028787188,644.8761028787188
26,1041.1615467481,1070.4427247173442,1070.4427247173442
27,40.923682666946284,244.85275814978993,244.85275814978993
28,63.85139295668792,157.4064710175845,157.4064710175845
29,41.84568934620429,43.925966225817184,43.925966225817184
30,62.409773742011176,62.59148490457232,62.59148490457232
31,57.89658003791782,144.53934929115212,144.53934929115212
32,64.29896333519606,63.7092220160648,63.7092220160648
33,70.25975053807905,153.07788157499525,153.07788157499525
34,90.40592661216776,110.65562748839457,110.65562748839457
35,116.99765542017813,216.82810116213727,216.82810116213727
36,102.21870044856571,198.99310535733602,198.99310535733602
37,110.09308689343295,310.13653208056337,310.13653208056337
38,317.71224457215766,477.02192873921706,477.02192873921706
39,403.0303536985794,1692.301926635076,1692.301926635076
40,600.9956137646973,4336.010192760396,4336.010192760396
41,493.4243494739086,4006.755444337107,4006.755444337107
42,468.80711637539366,2393.503772722185,2393.503772722185
43,1164.5770588984296,1001.4971114555279,1001.4971114555279
44,1042.1709266431237,1126.564025489781,1126.564025489781
45,993.304932997972,1387.9959533880533,1387.9959533880533
46,647.2538805037892,377.5659378817469,377.5659378817469
47,590.2874714852683,473.7890487482541,473.7890487482541
48,363.64164845145933,1513.2484819642852,1513.2484819642852
49,781.4236971662759,327.4492787282731,327.4492787282731
50,480.25797722806936,926.9430406856641,926.9430406856641
51,574.4118238823287,391.73218468852923,391.73218468852923
52,370.21100088853865,2873.2828730976316,2873.2828730976316
53,151.8115443681154,626.1327359541269,626.1327359541269
54,198.3326335383849,4468.653901753825,4468.653901753825
55,28.071780509514273,2931.844110626546,2931.844110626546
56,30.940930686526357,7557.695609792909,7557.695609792909
57,35.845270136185704,10399.713228243441,10399.713228243441
58,175.50054933784995,2741.836419101803,2741.836419101803
59,196.5705211659321,3791.6415945449053,3791.6415945449053
60,216.26249024141515,3842.668846346713,3842.668846346713
61,19.5378083587448,55.29472165306653,55.29472165306653
62,15.417254699955445,131.6150078261077,131.6150078261077
63,34.53786544812664,90.87905982771036,90.87905982771036
64,13.691198887057192,121.62007059951128,121.62007059951128
65,11.536843484973543,132.51634266729923,132.51634266729923
66,14.551541885705982,22.4184667444603,22.4184667444603
67,13.205021799077716,177.99779163390102,177.99779163390102
68,15.56148716042667,36.628738293482634,36.628738293482634
69,18.017681549045648,52.40002133429061,52.40002133429061
70,13.203017147336462,34.29205691546443,34.29205691546443
71,20.881224355699416,47.64795788425668,47.64795788425668
72,31.49878292062269,40.07426431282683,40.07426431282683
73,18.7949969893336,25.21184208424496,25.21184208424496
74,18.049164332144386,30.347256426342234,30.347256426342234
75,19.700415837589336,26.346973791542357,26.346973791542357
76,17.08100045953395,24.612057169456147,24.612057169456147
77,22.246215525664805,22.9644530986277,22.9644530986277
78,20.88931166983549,34.732655593748675,34.732655593748675
79,21.01061763662302,26.289805756819554,26.289805756819554
80,27.44393373843087,35.075523081412555,35.075523081412555
81,82.64673855009579,96.30076504086814,96.30076504086814
82,18.222738054895963,53.62255414193015,53.62255414193015
83,55.203052094923365,68.38000515045043,68.38000515045043
84,30.003607050309444,85.68230316143264,85.68230316143264
85,8.339626632275351,111.1931323769816,111.1931323769816
86,35.500198812773874,146.77411678149028,146.77411678149028
87,13.648645803568742,69.14684168421428,69.14684168421428
88,32.497063125484,136.49080119646655,136.49080119646655
89,12.86867528946691,86.83420886242716,86.83420886242716
90,59.86786728968893,132.5620982786825,132.5620982786825
91,45.07298033321029,104.12165544220044,104.12165544220044
92,30.054726268500108,103.18556924877049,103.18556924877049
93,35.37032197584289,148.86672261917195,148.86672261917195
94,41.954311410422186,182.64541017175614,182.64541017175614
95,40.90714065620949,108.3016461870672,108.3016461870672
96,40.03327338460066,113.05676057243096,113.05676057243096
97,34.92648374844045,48.402965007862775,48.402965007862775
98,72.56415064962665,132.28976751244682,132.28976751244682
99,51.17245701342646,70.86360558737236,70.86360558737236
100,22.558314753564094,74.704157663428,74.704157663428
101,62.50258465056678,50.5829705048125,50.5829705048125
102,43.864531534317855,26.61547184735966,26.61547184735966
103,19.97971247938148,27.63399166830611,27.63399166830611
104,17.138102264904568,20.47181372383164,20.47181372383164
105,42.99096749355725,49.68338633537529,49.68338633537529
106,73.55955241446854,105.20797491420568,105.20797491420568
107,14.348986813428027,38.626712921773475,38.626712921773475
108,19.45481200768442,50.66156418505569,50.66156418505569
109,24.954348240761608,62.06877047782341,62.06877047782341
110,29.956195229636897,24.562665989112173,24.562665989112173
111,28.15406240335456,101.81148020305979,101.81148020305979
112,19.736207218027754,37.156108548764855,37.156108548764855
113,28.692884939780182,29.184924353064602,29.184924353064602
114,27.62595430536805,30.433910637330516,30.433910637330516
115,27.67418642400465,39.233135577558755,39.233135577558755
116,12.905243515298714,25.77563752550795,25.77563752550795
117,24.75975629603637,30.938512015967408,30.938512015967408
118,16.842068097185845,53.37919693267593,53.37919693267593
119,23.21345855437387,69.15799077740539,69.15799077740539
120,24.037810315658852,53.28268333457677,53.28268333457677
121,19.92769883545343,31.149352140628675,31.149352140628675
122,10.696461877114055,43.09761632053877,43.09761632053877
123,14.509886701083666,15.566831008577347,15.566831008577347
124,11.846229263435855,27.306733607388487,27.306733607388487
125,14.209737409767552,42.74688439355738,42.74688439355738
126,15.753630768373807,21.651199617061952,21.651199617061952
127,14.459544895576625,17.3367797190971,17.3367797190971
128,12.884020470414953,11.63706097819706,11.63706097819706
129,7.439231004152452,11.617348100289993,11.617348100289993
130,5.899358117209152,10.72174795624575,10.72174795624575
131,4.6126849568330375,9.242325299487783,9.242325299487783
132,5.6567553552677525,11.274801147429562,11.274801147429562
133,6.510150374056875,10.134253466503939,10.134253466503939
134,5.4738495366985,10.641560137995882,10.641560137995882
135,6.9748681456135495,8.888762097926145,8.888762097926145
136,5.3061342320734255,8.782044240279372,8.782044240279372
137,5.140801340366252,8.39212129866282,8.39212129866282
138,7.511690609505668,10.443565704236127,10.443565704236127
139,6.330051108034171,9.123072266350707,9.123072266350707
140,5.04764886621083,7.933875883975527,7.933875883975527
141,4.568504136275385,11.478974766918327,11.478974766918327
142,7.871469659899413,13.394900101986035,13.394900101986035
143,6.190884138719704,11.345581944134604,11.345581944134604
144,11.98393776241494,10.998445780299106,10.998445780299106
145,7.365011351939438,18.16868731027595,18.16868731027595
146,9.352946764218624,14.48970004216823,14.48970004216823
147,7.775124149605702,14.605182672476722,14.605182672476722
148,15.996365721146155,15.14976782886516,15.14976782886516
149,16.222619872141777,23.00836477943905,23.00836477943905
150,17.521532271715007,25.85888028284264,25.85888028284264
151,16.836600549532847,16.951995641450633,16.951995641450633
152,32.879328843813155,28.228228623383004,28.228228623383004
153,36.62171180790639,41.986331467555104,41.986331467555104
154,39.86131964640013,41.72120416030839,41.72120416030839
155,34.98034472556876,49.56018867310785,49.56018867310785
156,14.343102808610336,24.756912528091245,24.756912528091245
157,17.471484645027534,65.26295316027084,65.26295316027084
158,14.77643571069937,14.833936886811992,14.833936886811992
159,21.212813809124718,23.89056470009804,23.89056470009804
160,32.83776341427952,36.645923501344406,36.645923501344406
161,27.450151214602517,28.50412927098189,28.50412927098189
162,19.882951635557472,32.97114561995302,32.97114561995302
163,10.183333459669193,38.55843602627048,38.55843602627048
164,12.873427291453783,144.2898144749975,144.2898144749975
165,11.461127907830999,233.6593817843108,233.6593817843108
166,10.060884489662943,31.980872735404965,31.980872735404965
167,15.823580092843525,26.10169079305943,26.10169079305943
168,45.78467669287871,24.849604723596954,24.849604723596954
169,25.592534081378282,185.12359607830788,185.12359607830788
170,17.272160631708452,71.03989292524453,71.03989292524453
171,5.9415470962756505,219.5275567365574,219.5275567365574
172,6.438456514717831,57.14612348809838,57.14612348809838
173,6.1265066828135835,154.71272100959308,154.71272100959308
174,6.243369975285167,46.543367346255295,46.543367346255295
175,6.857744408634986,86.76900487708183,86.76900487708183
176,7.2331662363326386,78.00651217323241,78.00651217323241
177,10.147402805086909,61.75530249725133,61.75530249725133
178,9.162962528837252,45.21344148185644,45.21344148185644
179,6.7300432278394045,113.9904432282017,113.9904432282017
180,8.54083114624698,54.4584138274275,54.4584138274275
181,8.265214379163131,37.25951678820224,37.25951678820224
182,8.669805723448107,56.775364526285216,56.775364526285216
183,6.504594672134273,44.33830598129035,44.33830598129035
184,9.4668911880064,20.808065973414415,20.808065973414415
185,6.274987195962786,30.84947315069107,30.84947315069107
186,6.374960753796534,16.32680949938625,16.32680949938625
187,7.277204437830195,21.42896347836433,21.42896347836433
188,8.388852822218379,17.147004265708752,17.147004265708752
189,7.056610949911724,13.150297419141376,13.150297419141376
190,6.533198454370629,9.866138977123038,9.866138977123038
191,5.435307661991256,10.672621521412301,10.672621521412301
192,7.410850206540142,14.712865465365233,14.712865465365233
193,4.9564320435174025,15.432633261423874,15.432633261423874
194,4.729997938604206,17.361788577305962,17.361788577305962
195,4.6837704486567775,16.622547852816066,16.622547852816066
196,6.3956338362704725,15.586077154604109,15.586077154604109
197,4.963279801755466,14.785360885013828,14.785360885013828
198,6.199713755301629,25.080744790853117,25.080744790853117
199,5.809696507978398,21.135555165926206,21.135555165926206
200,7.037021879508171,25.603687058280865,25.603687058280865
201,5.9303867434152675,52.40123098891736,52.40123098891736
202,7.911314880099715,81.23268977213138,81.23268977213138
203,8.620982886878817,40.27279696832733,40.27279696832733
204,12.239476387849578,86.18990825981051,86.18990825981051
205,14.642852202501707,16.87438565763407,16.87438565763407
206,7.046725543002969,14.465865263729864,14.465865263729864
207,9.857279997434565,20.83112385324966,20.83112385324966
208,34.77895590556732,33.51668374740242,33.51668374740242
209,17.069613111517654,61.50209051838796,61.50209051838796
210,26.355212553363597,61.43684683408814,61.43684683408814
211,14.15181951790642,34.5103986606288,34.5103986606288
212,15.41920385971107,32.35653081729818,32.35653081729818
213,16.4066287477691,28.91450596116923,28.91450596116923
214,16.34522553969154,27.98307050936076,27.98307050936076
215,15.286055573496233,34.03911599929603,34.03911599929603
216,17.007639872917256,32.42279607629167,32.42279607629167
217,18.369824870142573,24.24696115238123,24.24696115238123
218,27.59376363918125,27.695776214576732,27.695776214576732
219,20.86168606787062,31.175875280640348,31.175875280640348
220,23.14222667828631,27.002121372069496,27.002121372069496
221,31.1655338077194,32.11099474206541,32.11099474206541
222,19.21367267936685,39.1403757895086,39.1403757895086
223,18.09610219170164,73.26077194128564,73.26077194128564
224,19.35259899923429,74.57900911487083,74.57900911487083
225,34.67272657792504,97.66564116783924,97.66564116783924
226,31.828506522252844,145.22421159738903,145.22421159738903
227,24.19141228086534,68.43461400857028,68.43461400857028
228,6.905089714862036,67.72634346420624,67.72634346420624
229,81.0562144176255,100.08248945024002,100.08248945024002
230,69.35141359637615,327.01800564587603,327.01800564587603
231,7.478304672681283,410.6498487993634,410.6498487993634
232,51.419482908497905,205.4003238824498,205.4003238824498
233,33.07611811152866,37.634608413169715,37.634608413169715
234,37.19526045669597,52.93062778242618,52.93062778242618
235,33.82284947169476,48.68307235320116,48.68307235320116
236,50.19833652419608,71.56049788279715,71.56049788279715
237,28.43949463780849,80.76942506937608,80.76942506937608
238,63.92573583997947,68.68802315036237,68.68802315036237
239,42.38033683533198,37.19397867347468,37.19397867347468
240,34.0373298085524,38.24130261016347,38.24130261016347
241,22.224582548442477,116.32062197982029,116.32062197982029
242,7.244626589345532,142.5308547657253,142.5308547657253
243,23.826832709473038,35.863914930797854,35.863914930797854
244,7.377132403052594,9.091105714230274,9.091105714230274
245,11.504506061604486,11.770583370526028,11.770583370526028
246,7.155230125076621,13.251571233462034,13.251571233462034
247,5.558950227100666,11.859117949331527,11.859117949331527
248,6.353978565578832,14.855158094173705,14.855158094173705
249,6.793879604042768,12.636677474030073,12.636677474030073
250,9.161794516464068,18.81164473695717,18.81164473695717
251,7.360412388619016,13.976286475846946,13.976286475846946
252,7.237578407989202,24.94765923338734,24.94765923338734
253,3.3979849621891027,21.60801815931396,21.60801815931396
254,5.892492176231007,16.842357460655133,16.842357460655133
255,4.5373940005609885,22.682817807178484,22.682817807178484
256,5.885851259532523,23.159727106919192,23.159727106919192
257,8.717698871317568,31.552475146537514,31.552475146537514
258,9.116941840856763,25.36664455470095,25.36664455470095
259,10.087725025949732,35.64775054838582,35.64775054838582
260,14.054044766240759,49.87300793628485,49.87300793628485
261,16.63294227708359,26.68486559286929,26.68486559286929
262,29.091089306389176,29.1551227062167,29.1551227062167
263,21.437170959140218,33.391379185675696,33.391379185675696
264,18.099485952489204,29.82209244328678,29.82209244328678
265,11.35373851347996,31.87025880394796,31.87025880394796
266,10.671986488675664,26.790685258940645,26.790685258940645
267,16.22875657630973,122.5999808213833,122.5999808213833
268,26.84974418682598,36.74227001412793,36.74227001412793
269,28.859579119459962,26.75255913630743,26.75255913630743
270,20.82622712744058,27.96366214256569,27.96366214256569
271,31.557026054414354,31.403693967200347,31.403693967200347
272,21.30870962933113,18.717950440343905,18.717950440343905
273,36.526582833530256,30.33123919858429,30.33123919858429
274,36.30429640186695,22.772856305572873,22.772856305572873
275,38.37128046770976,49.49208768792789,49.49208768792789
276,57.41741764126441,50.02149689401677,50.02149689401677
277,32.25920423760726,43.07423159909726,43.07423159909726
278,64.10135901092299,66.5090354764939,66.5090354764939
279,53.8547890768326,51.08417132208341,51.08417132208341
280,23.047477968259773,40.602956454543204,40.602956454543204
281,22.699673803255912,24.44195990512931,24.44195990512931
282,20.21507857703062,22.220324475101137,22.220324475101137
283,14.492511062981038,18.653919131425518,18.653919131425518
284,36.41854249207507,47.075740217388095,47.075740217388095
285,34.809457603971865,36.663503637179225,36.663503637179225
286,41.94723696994448,57.25564886566626,57.25564886566626
287,57.123307498957566,66.31517450998267,66.31517450998267
288,49.61675001419983,59.9419214294442,59.9419214294442
289,41.25919030008982,80.6542468532209,80.6542468532209
290,61.75946045295825,141.37142090603072,141.37142090603072
291,111.04202559587836,195.82015696645527,195.82015696645527
292,89.60102235037986,127.28692193516792,127.28692193516792
293,78.01565635795484,228.26188181548852,228.26188181548852
294,4.194290296211384,51.217007796592796,51.217007796592796
295,13.858332528982356,39.7985568467991,39.7985568467991
296,7.806870016408568,16.486685654351188,16.486685654351188
297,7.386290801458932,11.843188053251467,11.843188053251467
298,11.36444367649692,15.886369381611164,15.886369381611164
299,8.785953383067941,18.142901389762162,18.142901389762162
300,7.476834504366193,15.27331740912035,15.27331740912035
301,6.750501587862314,13.330097926760251,13.330097926760251
302,5.852273423874943,17.298636548553052,17.298636548553052
303,4.363995307616442,17.65184498883817,17.65184498883817
304,4.507522183446465,9.50718552113107,9.50718552113107
305,8.00738675104789,13.041708126640303,13.041708126640303
306,7.195226333265281,10.424412902205544,10.424412902205544
307,7.155688048114926,11.873806103658247,11.873806103658247
308,7.120290020327268,10.110835517932461,10.110835517932461
309,9.200931492803068,11.505845108443635,11.505845108443635
310,11.435930220065995,20.48295632724034,20.48295632724034
311,15.220314421943407,29.4472840952775,29.4472840952775
312,12.176783170697222,32.884601191427286,32.884601191427286
313,13.688463872418762,50.87664595954221,50.87664595954221
314,11.317209493846073,23.814892523354093,23.814892523354093
315,11.278618558994578,19.014060161469537,19.014060161469537
316,10.910808360525193,15.799772971597044,15.799772971597044
317,7.01915041927254,11.220606385047414,11.220606385047414
318,7.297755527231701,10.030320302352164,10.030320302352164
319,6.789810220537231,13.823668989516142,13.823668989516142
320,7.122485795010147,10.76461149286503,10.76461149286503
321,11.460084755454812,20.388310081004263,20.388310081004263
322,9.539351469010072,25.664861405665317,25.664861405665317
323,13.668648452020458,36.0460544577659,36.0460544577659
324,11.030696352712472,25.056440252708374,25.056440252708374
325,21.93772168112237,26.87149818871541,26.87149818871541
326,26.54114146122359,24.083057814112035,24.083057814112035
327,26.50466792007645,30.490369379432078,30.490369379432078
328,28.68113161103713,29.80320138083105,29.80320138083105
329,23.48393978778776,26.620326338054753,26.620326338054753
330,21.941896421102268,27.360216132399273,27.360216132399273
331,23.342083414342085,35.50026930310397,35.50026930310397
332,14.780559806717573,29.099091913492842,29.099091913492842
333,14.757554048356885,31.931796408304013,31.931796408304013
334,12.295744056924967,34.18894284345551,34.18894284345551
335,12.463845810422999,35.76287603390629,35.76287603390629
336,22.445977516911693,32.665760547154456,32.665760547154456
337,20.84647523403109,36.964025254367364,36.964025254367364
338,27.92597765695289,40.67625884728637,40.67625884728637
339,32.31580671231661,42.692336676864606,42.692336676864606
340,36.875870677615964,52.98534547862026,52.98534547862026
341,32.25869704749158,57.483965534023206,57.483965534023206
342,17.413280865699242,70.94177770881505,70.94177770881505
343,16.489797613576577,27.407216797013888,27.407216797013888
344,16.527794036955253,32.26788593232471,32.26788593232471
345,20.65352053541616,27.77482683815485,27.77482683815485
346,13.033968853106987,18.46504396828584,18.46504396828584
347,10.968497024593065,22.458761897017407,22.458761897017407
348,9.856030986551533,20.30045213694921,20.30045213694921
349,11.697790455674772,15.659642990140679,15.659642990140679
350,8.51675962910957,12.556001071451659,12.556001071451659
351,8.072537205190105,13.290706811755493,13.290706811755493
352,7.194416031155157,20.14109911366445,20.14109911366445
353,4.4807828575215725,15.690416805875149,15.690416805875149
354,5.337167408434295,18.308796093729754,18.308796093729754
355,6.483502743173597,12.640998468096473,12.640998468096473
356,6.145651427913348,11.72290400709833,11.72290400709833
357,5.983142287403699,14.003978182340775,14.003978182340775
358,9.759740865614699,14.824794747901516,14.824794747901516
359,7.726482348730332,14.371592289370037,14.371592289370037
360,7.965032935442752,14.418488647370054,14.418488647370054
361,7.7334263342101215,12.821222840990815,12.821222840990815
362,6.5425989762242125,14.576675936037214,14.576675936037214
363,6.807735734530607,15.423325448631429,15.423325448631429
364,5.631883969118325,15.916480800645587,15.916480800645587
365,5.019995613884381,13.087446847411515,13.087446847411515
366,5.129405808666734,11.935284313846203,11.935284313846203
367,6.059370447249628,18.251397901249057,18.251397901249057
368,6.1462774785352945,22.25100738398255,22.25100738398255
369,9.268747636905594,23.3623318114433,23.3623318114433
370,5.0212739736009695,9.146213394420046,9.146213394420046
371,5.815339641494084,8.83373436642494,8.83373436642494
372,6.431699714120464,9.236445118499468,9.236445118499468
373,8.754410386558156,11.01839681641082,11.01839681641082
374,9.479427342002467,11.061216445316127,11.061216445316127
375,6.824046037753563,9.901799121613136,9.901799121613136
376,8.021050042466308,12.032375032537924,12.032375032537924
377,8.096517322230692,11.080152995835538,11.080152995835538
378,9.634919701966057,12.519409592131975,12.519409592131975
379,7.773687854019547,15.448825566410164,15.448825566410164
380,8.178182770608675,14.872595058819847,14.872595058819847
381,5.24611697026151,11.896394600176757,11.896394600176757
382,5.304362261588471,10.257401069109381,10.257401069109381
383,9.036399785096418,23.93388582159247,23.93388582159247
384,9.183678147474314,26.055047699351626,26.055047699351626
385,11.979003807296266,24.355834405771702,24.355834405771702
386,9.676229633430117,19.04020483311659,19.04020483311659
387,11.632101705638087,18.82925474815721,18.82925474815721
388,10.591876376044873,20.036665450961927,20.036665450961927
389,9.93732003001765,17.07223281482548,17.07223281482548
390,6.964040496817009,15.611120934441292,15.611120934441292
391,9.33855379941849,18.01333237338919,18.01333237338919
392,9.987718578292279,15.089773508594872,15.089773508594872
393,10.747753524128065,15.356714357441405,15.356714357441405
394,9.88620723418178,15.083442854827918,15.083442854827918
395,13.513989744166961,14.161845736099586,14.161845736099586
396,10.055758620303832,18.486544789836746,18.486544789836746
397,6.363866661042344,16.54642612710186,16.54642612710186
398,6.8712475316136805,17.659955637081865,17.659955637081865
399,6.115751785161259,15.060785062436237,15.060785062436237
400,8.168400244576024,11.483615264725914,11.483615264725914
401,8.61698862807891,13.180409962451513,13.180409962451513
402,7.889301500111568,14.923522620952074,14.923522620952074
403,7.041902609202252,11.205266376648602,11.205266376648602
404,7.893468121842457,8.697134833412626,8.697134833412626
405,9.42128912049426,11.50059626801268,11.50059626801268
406,9.348756344297131,14.161375721375068,14.161375721375068
407,8.635173973871673,14.302492297872432,14.302492297872432
408,8.484299665783317,12.63509286926456,12.63509286926456
409,10.282270606561148,9.693271659020418,9.693271659020418
410,5.635856350450772,13.759025469162513,13.759025469162513
411,5.808966751955979,10.385824314666023,10.385824314666023
412,7.473144261724474,11.913021169600528,11.913021169600528
413,10.096936508587687,12.68692040158664,12.68692040158664
414,9.654322890830928,11.692462554777961,11.692462554777961
415,7.315657362789991,8.191964187465086,8.191964187465086
416,5.6669104770610925,8.525142331752809,8.525142331752809
417,8.492436481109932,11.774619182955036,11.774619182955036
418,12.996709999699206,13.430466152786353,13.430466152786353
419,11.728307246362847,12.820864351758946,12.820864351758946
420,10.472385670822913,12.333042236054453,12.333042236054453
421,10.941806772337856,12.199370770358524,12.199370770358524
422,12.249298987243565,14.11483651707785,14.11483651707785
423,10.000304193307494,12.093496353084786,12.093496353084786
424,14.568315421984305,17.461645175899438,17.461645175899438
425,13.952289245236528,14.13094938647748,14.13094938647748
426,13.843535804726624,14.852817561469829,14.852817561469829
427,12.8477715502297,15.849817780219249,15.849817780219249
428,11.683909165910174,13.532800460942292,13.532800460942292
429,11.995050342705385,12.749936469867174,12.749936469867174
430,15.30603724359647,12.957312476434012,12.957312476434012
431,13.936967097140247,12.517071440555108,12.517071440555108
432,12.700452395359445,14.44981110966361,14.44981110966361
433,10.13276948786184,11.877527229727587,11.877527229727587
434,7.836404296547919,9.184505982169632,9.184505982169632
435,8.77693212243005,10.05680049998502,10.05680049998502
436,8.977500856022377,9.169049513240054,9.169049513240054
