,0,1,2,3,4,5,6,7
0,70132.0612138492,-19744.642814697618,3918.5206066703995,-2570.6871908147195,-4263.574493976143,1424.0962040208854,-107.04290698551247,291.3397187362928
1,71048.70182745656,-19736.371620074406,4299.365416637922,-2547.4713481039926,-4274.952463470938,1301.8586857475646,-101.70629185937817,156.13039209767587
2,71838.23527172566,-19454.295179805693,4550.732203257107,-2611.607505530123,-4723.577367115702,1204.64002400222,-30.180224952426805,102.02233721452046
3,72605.71900077989,-19554.00779871179,5267.654647094853,-2403.0403237183523,-5070.898634175366,1065.9515798027114,313.77882890957244,66.31223325307026
4,73195.36544202983,-19236.063893755258,5538.224376836342,-2127.811783104231,-5050.463942143639,1430.115627489737,-154.58192248699856,305.0610917711217
5,74127.31584067571,-19065.157495938485,5783.407010437785,-2361.455169145799,-5041.154693523925,1455.1551701225324,-66.80701314070411,239.91493734001108
6,74941.11594567355,-18616.575994982657,6063.127081963625,-2319.4655449993397,-4676.697802145872,1715.0804773564323,-402.6390350522036,402.4595334201549
7,75373.1853345859,-18254.155302349933,6290.689013890585,-2423.928026725037,-4814.807882445095,1423.500605353027,96.47426212098931,268.0231505319891
8,75711.41836380748,-17881.31932543587,6369.108568305766,-2482.8696726899834,-4884.991668606917,1529.8827710046696,156.9036581942752,390.5507154084527
9,75930.09236690095,-17551.04692101733,6548.414688352845,-2306.3229594589043,-4897.755785508759,1845.403980756292,-171.317792161358,387.61721388692865
10,76378.0940420236,-17297.005785951787,6567.881807314546,-2431.6571267682302,-4641.3435073195915,1715.8412292754517,-236.68994054961738,326.78552888680684
11,77034.29045883703,-17447.035403547667,6600.650896221603,-2616.5910907299135,-4514.636938198182,1520.5037660519877,-259.843995087774,240.3625936181471
12,77289.98805610058,-17130.425082931943,6421.608056172863,-2623.6245494972427,-4564.093931541364,1524.5899697542447,-439.6288102914596,329.80491624843836
13,77684.6094908508,-17124.13434596609,6437.52605517435,-2740.9853302924466,-4912.929867329842,1200.7298381380585,-296.0151017568295,99.80882272348505
14,78188.05267708236,-16820.899961726114,6419.360710241495,-2739.762479396446,-5027.644459574013,1407.270211596563,-549.7081934373281,125.13317185192948
15,78764.48940153516,-16594.87670482093,6276.581785604569,-2989.4927945763984,-4907.377081777195,1509.6548862392965,-664.3369802285517,290.2863054028877
16,79032.288375597,-16234.761319224704,6095.580940891072,-3100.0522247956915,-4981.523123437293,1530.2310467229852,-851.0739905541726,282.2065586412529
17,79768.48603180812,-16265.361655619216,6007.33158517827,-3357.4095757931655,-4772.785810535849,1382.5604870501656,-814.5598818247395,344.62434801204716
18,79778.53307728001,-15871.206216955226,6009.113031180328,-3256.366304773126,-5452.079150154036,1103.2682274528947,-554.6255116484984,-27.525148702047186
19,80177.52537090232,-15615.822048504717,6017.363979657022,-3210.447197929776,-5567.631623204061,1205.5596367960661,-711.6516320681804,74.81011556572899
20,80972.95043534243,-15963.455417741283,5813.939431696344,-3427.1065799017324,-5323.3196286860675,1166.2964422983575,-764.3011120739305,222.58130901454984
21,81512.63573238536,-15919.959439977032,5607.444609747061,-3624.717745857642,-5646.731954624844,1200.6494079753104,-963.5011758378422,72.84415894293875
22,81664.22381691761,-15332.013119701076,5818.872291264242,-3426.6722414103297,-5893.268034689174,1110.7624158039434,-747.0172460118375,55.67778149079015
23,82016.00457731336,-15033.775915309789,5695.31396120108,-3420.3893842908683,-5598.534513846163,1333.315323028291,-1010.182286561643,318.49675077897854
24,82367.04934488238,-14930.525907691896,5809.365484753803,-3464.0050112969025,-5837.388700376366,1040.0785703956435,-827.5431673323325,-92.91999684051694
25,83135.72868519383,-15303.392498786523,5815.40383738768,-3631.372455298143,-5763.861868449763,899.5908151995021,-797.4760088039111,119.04714066868748
26,83152.41006253008,-15053.894792953382,5710.149687928103,-3580.719888194837,-6178.614880161066,989.0553448212434,-832.6716111873318,99.47859794710169
27,83319.11409429404,-15150.159780065356,5640.358953681989,-3458.979427100861,-6530.87662686643,1181.8107083233483,-954.6945833273626,165.36579327693352
28,83783.05626961915,-15518.898083217264,4912.709663022308,-3853.390064565374,-6326.529113077578,1267.9583036183112,-1233.6019931424748,536.4787601803033
29,83903.41276986418,-14903.828484679832,4894.358664924282,-3738.575198018839,-6465.59820914377,1332.4683833340212,-1422.5382075376706,280.8625179308348
30,84257.3788307956,-14829.892071883047,4653.197065882321,-3863.603121105697,-6232.91375581919,1195.9756860706746,-1406.4616896888872,310.0085641165347
31,84675.07668806301,-14740.854390574845,4513.390339553512,-3994.124159159976,-6100.838216763778,1227.4758172975853,-1477.2476018579457,319.6584829638711
32,84971.22770646431,-14407.047124212955,4528.395752947303,-3829.253534822321,-5848.039086688417,1297.1135992126522,-1702.1006515719714,327.8673303625865
33,86109.00293133555,-14983.95980981955,4083.0160614737783,-4399.473990958572,-5580.211312662731,1173.3728892687056,-2015.981577731636,346.13202948863733
34,86054.63358463292,-14125.096543124037,4088.844060921742,-4251.693789515903,-5993.356501602341,1121.5965356269216,-1761.8706903781115,272.4426091174442
35,86002.05034969088,-14071.178818054332,4083.365046912169,-3994.2035020248304,-6058.496343898715,1135.844248116372,-1740.99726179973,230.07959626047466
36,86938.60165251263,-14657.01685025127,4055.319131704144,-3995.234414966591,-5334.360008451441,874.6924547688799,-1968.9947681982808,205.36995622665725
37,86167.3219292158,-13375.555590502894,4724.227310313464,-3146.265199868834,-5696.090896078142,900.0754313540244,-1452.939820063676,37.98384086305189
38,86989.1185510081,-14564.900181738725,4204.694234531997,-3574.7984962174933,-4739.874969748383,772.6607887253379,-1632.5075754400352,356.86847789668013
39,86979.41870574866,-14854.060484283324,4176.260627388777,-3565.910730512333,-4780.108367675326,675.9024064479669,-1486.1318572476425,285.9416880446847
40,87273.49828726632,-14855.02028386747,4195.052712497602,-3478.4615467564245,-5212.203317202465,653.1515601228069,-1436.1674415830523,126.58671074062103
41,87482.5049190129,-15072.977559868828,4301.083061534793,-3290.52546383737,-5660.782682567096,605.2652981289108,-1287.9220670643804,19.39817671801661
42,87972.08113431837,-15345.348314276269,4407.707641803704,-3281.236681174189,-5890.550236244917,480.7924138077159,-1227.2399847057482,67.25995202848804
43,88483.41071155533,-15779.117730380638,4370.349858473469,-3421.002199164008,-6135.097434345535,410.89297605517976,-1092.1279271267704,126.5158159777385
44,88533.4115958615,-15611.737665969156,4205.534695854191,-3228.5840492492316,-6690.222898032157,739.6713144662771,-1441.39534472929,183.28151241613892
45,89040.95795001806,-15804.455059263122,4257.328094611785,-3284.804303881298,-6430.039820209804,589.3960547990882,-1183.5719849929196,426.0130330689899
46,89472.25475543416,-15691.392350437696,4330.883160148064,-3192.9679065318733,-6589.885282575445,400.7628703649466,-996.9861712437505,275.9108013608967
47,89656.62986539316,-15541.811562453488,4182.109877481119,-3206.9555067801252,-6879.4202637302515,389.5841057253874,-931.8399856046419,189.57139585644973
48,90020.33660704854,-15862.500499297059,4305.672730810917,-3151.06488622587,-6658.548372238807,452.2372511244264,-936.7155977532655,194.9384590894837
49,95397.29402643637,-12086.84035923595,12818.145735506841,260.19206337515834,-2038.0274599257991,-86.08437147580788,-919.6809009521952,-423.90241136843173
50,96219.47341932367,-12334.00159534953,13064.96990227866,287.5054994920453,-1942.9734236821193,-209.58154449432143,-925.2261678873085,-277.7977035044441
51,96901.65039054262,-12560.08497329074,13012.017538488577,156.4475004603043,-1595.0988527099862,-53.1112897241081,-1096.2756658179076,71.825197694585
52,97278.43238794805,-12060.43904700076,13351.723052902666,362.57508255700947,-1598.6902255467025,-78.67038842536223,-925.4618374484901,-84.94765738978359
53,97632.61622108746,-12086.460876117539,13244.93778393792,361.1974978134488,-1614.9675917731347,-237.48453723723182,-932.1830765124004,-46.606230827450354
54,98216.63667236375,-12422.65346825908,13312.50793057647,339.5631495555518,-1454.346693620081,-343.97642072729604,-765.9588426390974,-57.22986809984747
55,98342.65285392547,-12245.652590771922,13343.605631528695,502.2031227167664,-1697.7622905838477,-314.57802411758865,-714.8380531862847,-153.68903850542512
56,98670.05604138419,-12274.606592776934,13283.272131576567,429.53685139951943,-2022.8573938381146,-344.14533595047,-676.571017204197,-239.16267229544212
57,98750.4042006705,-12451.693179771983,13109.187023771583,491.56403358110845,-2048.863966780344,-386.3131439152216,-595.0071663163293,-54.39425565076422
58,99296.46529875131,-12650.424837492237,13270.66414774173,571.6625319409617,-1871.5861695799617,-386.7406531158854,-735.8860352251384,-13.173549129013384
59,99655.54994720782,-12625.206102787766,13475.79011521039,730.1323214020165,-1625.0220850670598,-359.80664302952175,-791.2418133725527,-22.286158358923352
60,100761.96411524231,-13336.094558237763,13968.661917971209,639.8326806182305,-1442.4216763357847,-1045.4227458990717,-244.5315950720979,-166.67362752580206
61,101848.55933879376,-12604.268409662047,13974.758245742076,365.9522278365026,-2081.0215061705467,-888.1033498684127,-484.93630799467843,-47.619866247466994
62,102024.70321705808,-11868.444970694904,14723.38184354793,869.6072762141257,-2210.5679780862697,-806.5223791135885,-478.72971968953044,-61.0689284424029
63,102220.16820608125,-11507.140738467122,14903.096642385737,933.8301605249625,-2558.8085033650873,-616.439529145207,-491.3707855793069,-160.24586603102517
64,102846.15888436085,-11683.59472393317,15044.531024739046,844.0945202608067,-2388.425766058786,-712.2239585862014,-454.0201788927318,-86.22225810253032
65,103110.30106044911,-10911.394661612494,15579.085383976328,1238.6009946786846,-2109.771643197433,-414.87471361215796,-808.9194943697925,-22.001736236534214
66,103292.75661175365,-10872.994815605618,15694.118432351268,1245.9014426513395,-2278.40870656677,-559.9464246070272,-607.0479818824725,-233.49871312568777
67,103265.93142849041,-10488.836472353725,15991.119700657917,1579.453942628475,-2699.4078282302326,-338.1131332415505,-788.0589624169052,-433.0821015267283
68,104037.26928977818,-10956.451967302779,15864.03508123565,1443.090899590517,-1771.1805706141176,-282.7817541822144,-1112.3409740599081,118.73701621860236
69,103948.36091766012,-10777.353557020404,15743.017271705476,1409.1191369244564,-1998.5796126345829,-496.42014975071794,-936.5471538175457,-83.06833168657688
70,103821.64362094415,-10181.587908679643,15916.34089647879,1718.1339612486977,-2222.959597699844,-301.05968562990506,-1014.9247357941563,-113.6683922668575
71,104545.20400458315,-10598.9370854526,16076.062449972753,1512.3692076032914,-2152.9940725722217,-632.0351437662988,-719.5337802683777,-256.54384570862345
72,105052.997109663,-10907.277894901707,16293.92875932768,1659.266657023591,-2415.751371381863,-768.8235924036906,-523.0773290287184,-358.2458141408085
73,104946.29533916073,-10579.099603683624,16368.707135506991,2180.23604487992,-2910.20402071308,-141.62736825636156,-1104.2339569877583,-336.04371104802584
74,105467.91740196673,-11007.107686736863,16456.638550281674,2207.534246694912,-2313.1323585843716,-366.85642317047285,-771.554133760846,-8.926500794853046
75,106282.36752087348,-11346.50683747387,17125.720516062236,2412.5007450543294,-2069.9672685655873,-772.3376949464355,-282.6434076144267,-198.57502825456268
76,105946.36875755037,-10996.552746769015,17332.960885701643,3086.2008923229178,-2498.006791663614,-498.8440373737763,-492.82140769275054,-120.36440298330109
77,106100.88023188307,-11560.649218827502,17144.812126154055,3073.314945121433,-2403.5070542450585,-689.1151898552771,-240.38547796111385,-28.16880670079897
78,106216.12827139876,-11494.289953568414,16978.42262702319,3210.671204909132,-2326.784594771279,-543.0903796725138,-385.90250832620234,70.1240093301679
79,106251.6980655963,-11394.974716861167,17038.49160354613,3344.9676095404147,-2467.5426736396075,-608.5090120364206,-240.03822443129417,-212.4274594912129
80,106504.38271741403,-11532.791894672588,16835.241909598128,3601.9578440734495,-2090.6889496483936,-506.67624968477173,-349.7196053405652,197.56740533696117
81,106263.71707066038,-10948.401378367756,17147.78741593501,4123.58853454021,-2436.249060814316,-577.391538063439,-164.30191041923902,-258.5807496074684
82,106298.34582877829,-10925.393617630885,17100.162940904433,4207.043986255419,-2707.697796311735,-723.0293040867483,103.82926284558316,-409.7204637333527
83,105419.20359173023,-10425.273707851878,16646.007435163552,4687.459472366538,-3036.7128070712893,-119.18587067449793,-431.0864480096413,-186.05605361630978
84,105022.47860897532,-10488.94191472147,16809.738846409276,4995.419602764611,-3291.724741707319,-188.52541674919547,-36.69029766989513,-592.5029606666644
85,104751.15490873231,-10275.329092578624,16559.00742608298,5514.763467500375,-3440.936228549843,-208.64450321951244,99.97630825786581,-434.58214818027324
86,104709.39924592452,-10742.78977792589,16148.67212829071,5642.949964171585,-3426.6484729102044,-101.13752956942157,28.123647772385166,-366.39570711674276
87,104374.58021445399,-10460.207920723857,16239.86647302887,6146.4912919729395,-3395.8888824256005,373.595887758885,-338.4235380448532,-302.98827008714386
88,104457.2554058232,-11320.136290709344,15480.994100312157,5687.313988312513,-2834.9701870831987,48.681858299943165,-153.37048908113684,-12.411483845437825
89,104314.19798131647,-11774.641119887565,14891.113940212472,5485.050235347605,-2587.0804143653077,-138.8251907642689,-85.77107832417865,116.06732678566708
90,103709.34105041914,-11635.274135871383,14521.5248291173,5647.022820784227,-2504.6001272583003,164.84711401258096,-267.73703900657347,93.186915253067
91,104227.50430740324,-12849.064574383134,14360.066514985112,5301.702493488874,-2410.2536768379227,-645.1810320684104,538.1090753932682,-237.64516937970726
92,103477.02391101241,-13083.204612903333,13742.152734393752,5647.367371029911,-2955.0622415927146,-304.4502178172897,352.90235914562226,87.89414575445946
93,103123.29486572073,-13387.039756105907,13276.73296761899,5752.016712102303,-2744.101260027803,-187.11099563005396,224.24043058056537,201.21871244961238
94,102662.34448378994,-13616.366606160766,12849.802397236457,5843.608810984213,-2502.3221051447936,-189.69526813771625,319.73370304355467,196.53375047471908
95,102514.26578874822,-13602.689793016794,12706.518470108475,5979.621106000082,-2411.216794017909,-323.12109869681876,457.12332664297213,-34.756482136695276
96,101759.83020606481,-13165.354943563147,12238.088101652776,6408.06952192426,-2846.582869184254,109.30921992974478,45.38883498323617,59.431129622041965
97,102134.13376260981,-13938.48035719574,11560.512207206491,6020.16780332788,-2341.1375893997692,31.13556835272199,-34.96372200644708,62.876481793948756
98,102233.33221908077,-13845.351309230457,11347.916277960743,6183.209701243606,-1929.8101517867228,-93.59776867274962,-122.63438342401238,32.27624053991567
99,102332.97960475784,-14028.606955244291,11067.956733547655,6144.336776227782,-1651.3642062137449,-487.3737702069554,161.64064944344,-36.25483181632507
100,102346.7215394872,-14463.318600786874,10693.17614521702,6170.31628434345,-1371.3688854966852,-693.1929227297398,279.7146823786304,-61.09011923818583
101,101938.69373862627,-14215.676924968788,10401.49479449428,6361.983945552004,-1497.9592872402643,-666.3020738855959,238.658629760117,-251.33919490267277
102,101993.11693881052,-14720.015191828568,10002.398745339382,6223.970143265103,-1176.7067001722046,-743.6564008813741,359.53716039009026,-99.6929190225137
103,102172.87212440875,-14892.083517844185,9390.407996315655,6150.421669156672,-703.9576552274604,-473.6214297865823,120.91815522171652,195.04761866773686
104,101771.13334721509,-14168.618382929953,9236.956041132411,6534.223302716549,-788.8016466818252,-447.7965005476393,76.34280096130061,-176.183880631168
105,102088.9655568739,-14593.417382068112,8713.694624559774,6490.254922928346,-325.62639799497043,-448.534857037466,17.83685868350692,-26.787634203137475
106,102373.09599483412,-14663.42593097976,8793.838004656682,6823.448242837428,207.05310977977675,-534.4214025285744,-34.58821575308898,-152.59670721002618
107,102718.88390569914,-14218.392079904015,8763.038422147536,7027.713761392858,632.6717546517386,-548.4750830407053,-151.64582199927534,-133.39293164193674
108,103265.85041855676,-14945.228451336347,8235.966637554287,6707.413751674914,945.764040946066,-863.7094267920935,136.40698973001182,-123.35648248475114
109,103301.04798478817,-14894.15608548981,7922.639414654129,6933.978020147287,918.617953270964,-590.420040334227,-154.79150857637987,62.14178004973028
110,103549.88379668105,-14807.842757341534,7904.747597353383,6867.48626446207,942.2629436972643,-886.6473773509703,217.63285230291137,-163.1864200033606
111,102890.05127338057,-14539.535203057492,7325.489503104584,7061.996365554848,920.9975762173464,-727.9587354567535,187.09992067832943,-95.84117628831575
112,103350.22477432259,-14319.973985816496,7066.90819596611,6969.122282834022,1303.9226754274064,-630.008552059403,-67.88410118153394,-226.32461456082902
113,103438.36766269541,-14078.588287717195,6923.573085973712,7362.305079188857,1922.9303334301471,-622.3892325039243,-256.26274728160035,-302.76801270469144
114,103846.12639399001,-14127.651284985886,6534.382866235555,7134.137244432785,2420.1707520021955,-707.0010706823473,-168.6443627907113,-346.21912458202576
115,103887.25247851739,-13667.32489331664,6473.320176896457,7462.78862767032,2463.566348594241,-431.4844303124377,-419.4456682265302,-458.9439126584257
116,104116.86394098081,-13634.804851443874,6039.290918006626,7353.732274079167,2650.2831373056088,-374.6774205464955,-407.18454936309195,-467.990424059867
117,104540.00714875455,-13617.44701945119,5544.132431939526,7263.075512604819,3090.899155262977,-535.1814558435368,-411.21054542163137,-321.6983357777106
118,104895.78800048953,-13514.271812410361,4986.181851617361,7040.692195941018,3297.3436477505206,-718.7168265540352,-397.39559971074266,-454.46208953148005
119,105284.44688549463,-13456.370600693339,4626.12398257254,6827.547188313907,3523.2042777632473,-802.9372758732195,-406.97591495848314,-555.2359868021812
120,105713.83888841953,-13175.810279821724,4270.835840288136,6652.042679295642,3717.1644597456557,-884.4153547516947,-461.99458868359284,-620.5668443216683
121,106245.08354920453,-13123.844793616894,4205.008555478979,6670.913756793128,3669.621065253385,-1185.2384390979055,-80.45812640217005,-750.9626585066379
122,106766.79692146776,-13132.159601932944,3682.1324109394,6509.910098002026,3754.3273022642825,-1010.237366073963,-331.4019276576605,-608.7709245365551
123,107668.66404341541,-13361.648960385397,3174.8420345117524,6104.164548346744,4108.788134110324,-1065.395046588985,-385.5271408594116,-351.9866891165657
124,107889.50005171879,-12796.996253461379,3156.429888392612,6244.114659825505,4085.455856637028,-1035.553621596975,-383.15765105644596,-553.3318283643194
125,108630.39968060637,-12385.882952659853,3138.4758545938143,6103.174794309406,4194.739930861003,-1200.4680568859887,-170.1363493749277,-594.3812891619827
126,109483.43054013958,-12343.870519861206,3098.0415296840597,5973.802584966545,4429.820313090414,-1225.5760450642726,-131.70306915388016,-544.1689579632176
127,109684.15956080629,-11813.872439933877,3241.1758870421804,6383.927627940144,4568.902356270001,-1172.119500743007,-176.40358033253585,-603.2865374654272
128,110863.92648726827,-12199.890273565274,2947.402191071889,5853.754589567626,5361.967181298,-1208.2735477417662,-211.338882849322,-323.4899846212448
129,111642.78945370893,-11390.813234625211,3169.1817553037467,5804.51385279805,5263.9192370702285,-1301.4286346014753,-185.5493035382998,-535.895210415714
130,112707.83231188143,-11009.203199251,3318.6596298071436,5716.264219676763,5598.48391924924,-1310.0142901915094,-330.51693028346807,-509.0585133806098
131,113452.17435509255,-11134.220776784963,3336.5983383816338,5601.774658462928,5924.9583963134,-1453.2339701888009,-96.5031850676191,-527.8129262390776
132,114774.74579016553,-10789.936980214996,3410.375486787693,5251.374266852565,5855.2319510928255,-1799.5113073682937,54.21750333581972,-402.9654781663773
133,115687.36639646644,-10487.460470020525,3622.4298987209954,5283.89930352023,5989.302341809939,-1872.235333171711,61.81841614459655,-404.66755290651423
134,116081.33991597839,-9906.921215029193,4416.002257943017,5630.489857920244,6063.898446526113,-1921.9978438352487,326.48147455608273,-502.9370513628778
135,116829.077111489,-9309.728143323562,4625.450454160559,5670.074488240465,6070.071536140156,-1760.7296350762595,270.18636421006005,-558.5901546080984
136,117417.80317958535,-8148.550564111419,5237.3282821612465,6247.344277205471,6398.0070141041915,-1728.3940927366991,84.36100821308098,-667.7306630512714
137,118045.16987950822,-8129.81492881811,4989.628181018414,5963.097459643853,6551.969863547782,-1694.8375548580327,107.90554010604981,-659.2882707106293
138,118570.78161276208,-8011.115575634608,5002.002253589989,5754.630748322969,6975.601743666376,-1453.9692710240759,-203.84815293129802,-408.067431590138
139,118575.27048733321,-7236.837861788585,5100.825483624913,5865.523845456967,6685.402144713321,-1587.8902105880086,-221.26342637815628,-688.395598134955
140,119609.50626354647,-7817.112341219255,5013.237358312372,5357.09197510311,7322.553401628431,-1795.0766859274759,-80.98571559896433,-484.8147441037408
141,120140.96923654796,-7640.0527815981795,5197.417468499514,5201.816485275662,7065.340797526996,-1943.1556566954196,126.3012808951986,-712.2731898687091
142,120398.96151427722,-7443.862126490355,5324.842586794506,5310.2678639788855,6983.222556357593,-1794.0382365317032,65.51553288201526,-562.0912180227964
143,121411.44489780636,-7151.839017823161,4823.67292194659,4517.656257354622,6596.262625989649,-1719.0362993625165,-128.98698668885058,-467.27126739693284
144,122161.50862286445,-7363.672475788106,5232.545191626998,4620.956336924946,6662.674868686834,-1981.524195121127,75.45024869273206,-542.0238709073519
145,122523.35878089997,-6755.077405754477,5762.577074992192,4815.305224719661,5897.080499439801,-1880.4873757611176,135.04720708233313,-581.9874093359324
146,122827.43364742295,-6915.683729093153,5624.578685123088,4400.342060430539,5726.313524047668,-1239.53607216071,-308.80084469055737,-312.72812335849267
147,123757.30546032127,-6904.295767019953,6201.529218625163,4780.9011831643875,5709.729902431386,-1721.9867728039,-23.27481836088935,-536.7399011942591
148,124508.34792986834,-6797.502555213434,6258.679635766563,4778.765639263112,5980.67416433881,-1720.694028272313,-207.4010193688674,-192.95989556510244
149,125256.3212056217,-7034.28235455831,6193.523767745056,4301.558543295834,6023.742085175346,-1947.9819167954481,108.93736441204783,-311.25618993009385
150,125542.14520732597,-6784.2457121172565,5953.492838108513,4352.073594226022,5394.207926552472,-2086.1225273520818,232.13786208880555,-379.57865390918
151,126311.1763631028,-6951.023867643407,5789.321102685874,4185.16431655915,5173.357417489964,-2021.913745962604,344.10414451723244,-234.35753519665505
152,126617.14328644608,-6676.163536693052,5573.4821395946165,4152.819644961634,5171.865430550277,-1627.479220096977,173.73161937627836,5.969046315285444
153,127235.2638692566,-6813.191039970258,5820.481977008155,4077.4556636048464,5339.862020244171,-1933.4961932063527,502.50805526631035,-238.72808056173278
154,127444.64899122984,-7414.92870684483,5339.640967945281,3774.415617418813,4856.092940165788,-1652.8914008279098,518.2045386312004,-35.61337624517297
155,128013.80423038836,-7534.961257999411,5200.032286819711,3694.90173570201,4810.847724999872,-1613.1466739055893,560.5760061181942,217.68593989782602
156,127996.3845175851,-7058.024225395984,5311.91133229532,4158.646895841394,4591.2044508176405,-1375.7680695200402,392.8710413875103,125.67643087153303
157,127586.43341626512,-5877.266466144678,6108.422638783738,4677.9198306516,3859.3696099433564,-2218.902399229311,1499.5232953337952,-731.0391793705386
158,128604.32899376279,-6578.544521213032,6109.678223436558,4240.490032037707,4340.79644174833,-2560.333221741897,1862.1657160660063,-660.5215201062044
159,128991.38044679142,-6150.734375275672,6494.481141653366,4502.1742685461495,4561.85262064831,-2461.5943379748373,1865.3814459381947,-726.481570650595
160,129841.7913132251,-5839.354938035745,6369.243810572683,4135.216746356348,4477.817092092412,-2380.829920039111,1915.1472910616278,-600.0216535742659
161,130096.08316400096,-5408.532850267638,6712.390536288513,4426.329868001588,4503.269231583914,-2260.5974912002935,1988.6094768808098,-577.7260118553511
162,131150.62620176855,-5686.286881495824,6870.158543030103,4286.305497914592,5037.954042532074,-2552.8536288136283,2129.84349970764,-657.6407856740803
163,132104.5171318475,-6176.6435424069905,7041.1037070020775,4263.990329690138,5559.37416400139,-2713.1938756390487,2250.6235478882036,-636.5028421014405
164,132300.27288100662,-5726.549298996647,7385.738007811141,4698.901154831518,5306.949592506672,-2533.1879927175546,2120.568461927538,-742.3565656878775
165,133303.03295462404,-5824.088084864475,7784.968565690364,4773.164736935847,5654.9484252792445,-2737.6639616429907,2356.3544744498627,-631.2101051798616
166,133913.7102788646,-5584.685829759755,8074.000500402076,4965.755495219579,5423.613906683736,-2691.030324711397,2427.706235670579,-700.2990607946149
167,135205.47805568393,-6300.614326876958,8696.223340516368,5168.240712636436,5433.472398457988,-3261.288759037803,3019.3195645710184,-1042.0567330981737
168,135395.4349413288,-5485.31050061918,8325.939138063812,5643.158141223806,5177.829475211683,-2559.1527629959432,2261.5055092970388,-407.34568456433885
